Name,Dist_ID,District,Prov_ID,Province,Sect_ID,NO2_mean,CO_mean,SO2_mean,O3_mean
Gikundamvura,36,Rusizi,3,Western Province,3607,4.183440032728156e-05,0.033750123194913634,2.7552315470285108e-05,0.11870320947240957
Gitambi,36,Rusizi,3,Western Province,3608,4.132544181917851e-05,0.03238878844729619,1.3270656481368798e-05,0.11860987687955053
Kamembe,36,Rusizi,3,Western Province,3609,4.145908167139747e-05,0.03106056005111172,-4.046501327586141e-07,0.11851486595352359
Muganza,36,Rusizi,3,Western Province,3610,4.2097893662640485e-05,0.034187037161584825,1.1781275304815809e-05,0.1186735694152576
Mururu,36,Rusizi,3,Western Province,3611,4.094971948785214e-05,0.030842650662650482,-5.322329086099523e-06,0.11847131846129645
Nkanka,36,Rusizi,3,Western Province,3612,4.281347994852694e-05,0.03150759335529372,4.822655541223202e-07,0.1182790746781581
Nkombo,36,Rusizi,3,Western Province,3613,4.3908189698447773e-05,0.03175782494533978,-1.915349776536209e-06,0.11834420005583701
Nkungu,36,Rusizi,3,Western Province,3614,4.107353364281252e-05,0.030489214127484978,-1.810630697941791e-05,0.11852611860776914
Nyakabuye,36,Rusizi,3,Western Province,3615,4.136928261460476e-05,0.03164309446745553,2.689873555579599e-05,0.11853789855182778
Nyakarenzo,36,Rusizi,3,Western Province,3616,4.070010420438256e-05,0.030745767988837977,-1.4687701559426523e-05,0.11844477872591874
Nzahaha,36,Rusizi,3,Western Province,3617,4.151370324970848e-05,0.03327987445004567,5.82636225455183e-07,0.11866965602207884
Rwimbogo,36,Rusizi,3,Western Province,3618,4.075663373780154e-05,0.033143548520475775,-3.1506608324357476e-06,0.11864739669719665
Bushekeri,37,Nyamasheke,3,Western Province,3701,4.2756214442511466e-05,0.02913597328564073,1.582869202842226e-05,0.11838695026481684
Bushenge,37,Nyamasheke,3,Western Province,3702,4.205053070492935e-05,0.031150008126163805,1.7524200014095263e-05,0.11829655009677098
Cyato,37,Nyamasheke,3,Western Province,3703,4.0466590439202774e-05,0.02698138854520075,1.7015125780254995e-05,0.11828311489158291
Gihombo,37,Nyamasheke,3,Western Province,3704,4.4168637929343296e-05,0.03147080962459013,3.848593358523144e-05,0.11867647671793491
Kagano,37,Nyamasheke,3,Western Province,3705,4.5113406703437204e-05,0.03102030371860357,7.003906920070202e-06,0.1185215541899844
Kanjongo,37,Nyamasheke,3,Western Province,3706,4.40065849260198e-05,0.03064865391711732,-2.041141649541175e-05,0.11849068723089695
Karambi,37,Nyamasheke,3,Western Province,3707,4.1812280751094145e-05,0.02798297076662717,-2.5535613877119824e-05,0.11842716609030367
Karengera,37,Nyamasheke,3,Western Province,3708,4.13291222543397e-05,0.029960771173762172,-4.957604924937942e-06,0.1184442370840525
Kirimbi,37,Nyamasheke,3,Western Province,3709,4.316420449900655e-05,0.03041298405869356,2.8308412585828235e-05,0.11860061695629248
Macuba,37,Nyamasheke,3,Western Province,3710,4.4224584677360965e-05,0.030949253828548417,1.6625336186533857e-05,0.11858771800655757
Mahembe,37,Nyamasheke,3,Western Province,3711,4.1977062679346225e-05,0.02951331115477771,6.238610290053938e-06,0.11861339873482198
Nyabitekeri,37,Nyamasheke,3,Western Province,3712,4.4648386756207576e-05,0.03172905706801231,2.9087090744782465e-05,0.11851072410912236
Rangiro,37,Nyamasheke,3,Western Province,3713,4.141983290112745e-05,0.028120843936272878,-2.122740301068098e-05,0.11834297137794679
Ruharambuga,37,Nyamasheke,3,Western Province,3714,4.1825023257357744e-05,0.030136405436779402,1.3716670492331016e-05,0.11844285211137483
Shangi,37,Nyamasheke,3,Western Province,3715,4.443302143841022e-05,0.03127214651665486,3.0135189988704475e-05,0.1184438104953485
Base,41,Rulindo,4,Northern Province,4101,4.117513007849065e-05,0.029643645498980648,2.925793463937748e-05,0.11829250201886594
Burega,41,Rulindo,4,Northern Province,4102,4.183908494496869e-05,0.02989491140501348,3.665331026190737e-05,0.11852820090720963
Bushoki,41,Rulindo,4,Northern Province,4103,4.0681302544836384e-05,0.029792150794142304,1.932437161971916e-05,0.11847046390126217
Buyoga,41,Rulindo,4,Northern Province,4104,4.13082597474734e-05,0.0297178385673468,2.07412430807567e-05,0.11848356318251614
Cyinzuzi,41,Rulindo,4,Northern Province,4105,4.229632506236717e-05,0.02991249441598982,1.645942944093954e-05,0.11851208174850374
Cyungo,41,Rulindo,4,Northern Province,4106,4.0403925218902116e-05,0.029081905502158403,1.378321930763634e-05,0.11825733980474451
Kinihira,41,Rulindo,4,Northern Province,4107,4.065264682973298e-05,0.02980193780240626,1.1770902818355752e-05,0.11846790913689276
Kisaro,41,Rulindo,4,Northern Province,4108,4.092549839518721e-05,0.028930190524794668,-1.1687736802690564e-05,0.11841416354536165
Masoro,41,Rulindo,4,Northern Province,4109,4.224144767926272e-05,0.030656426475208113,-4.09651189104817e-06,0.11850349105455431
Mbogo,41,Rulindo,4,Northern Province,4110,4.14319998492799e-05,0.029806874308494297,9.597742828445075e-06,0.11850005415420696
Murambi,41,Rulindo,4,Northern Province,4111,4.2635145982725854e-05,0.03054753150958067,1.4127435873890692e-05,0.11850773927061362
Ngoma,41,Rulindo,4,Northern Province,4112,4.216200799174475e-05,0.030354789531608646,3.0130238469357184e-05,0.11854553203670629
Ntarabana,41,Rulindo,4,Northern Province,4113,4.2380526247872316e-05,0.030627464339340823,2.083837309622636e-05,0.11850142002686077
Rukozo,41,Rulindo,4,Northern Province,4114,4.031950374843791e-05,0.029392042439704127,4.216641547701153e-05,0.11836558647809522
Rusiga,41,Rulindo,4,Northern Province,4115,4.172602815362266e-05,0.030618242032580366,4.210972193474806e-05,0.118530057566424
Shyrongi,41,Rulindo,4,Northern Province,4116,4.278162034907217e-05,0.03144510690616048,2.0111522078752938e-05,0.11847137738776205
Tumba,41,Rulindo,4,Northern Province,4117,4.061937411336234e-05,0.02980014011137678,9.088060134900213e-06,0.11852052663551675
Busengo,42,Gakenke,4,Northern Province,4201,4.068806079685165e-05,0.02982734084420077,-1.1537758763665102e-05,0.11842637994118527
Coko,42,Gakenke,4,Northern Province,4202,4.084334131561472e-05,0.030781204538262205,-1.6670457915933877e-06,0.11858688688070836
Cyabingo,42,Gakenke,4,Northern Province,4203,4.089878232097159e-05,0.030106489770241537,-5.39783467389299e-06,0.11844985834206896
Gakenke,42,Gakenke,4,Northern Province,4204,4.1082737687315514e-05,0.029854319834759918,-2.9220673507296508e-05,0.1185406618326886
Gashenyi,42,Gakenke,4,Northern Province,4205,4.073455119871364e-05,0.02958993800982661,-8.03353686523119e-06,0.11841046334829662
Janja,42,Gakenke,4,Northern Province,4206,4.06361976090703e-05,0.02991533702437187,2.1309130964938982e-07,0.11857355604035105
Kamubuga,42,Gakenke,4,Northern Province,4207,3.968765903002331e-05,0.02881158531223666,-1.9320808363460518e-05,0.11840620370390273
Karambo,42,Gakenke,4,Northern Province,4208,4.006747654446876e-05,0.029210340171737365,-3.0154158862214212e-05,0.11840584710008967
Kivuruga,42,Gakenke,4,Northern Province,4209,4.026899075981588e-05,0.029696618635768494,2.823057566733757e-06,0.11839613606912786
Mataba,42,Gakenke,4,Northern Province,4210,4.1219663224677265e-05,0.030210181748931336,-1.2124263122114262e-05,0.11860720678127727
Minazi,42,Gakenke,4,Northern Province,4211,4.116317236336845e-05,0.03053292003170112,2.8246505210827625e-06,0.11860939350326964
Mugunga,42,Gakenke,4,Northern Province,4212,4.09160754247817e-05,0.0301512881533702,4.084458647111425e-05,0.11859986257010614
Muhondo,42,Gakenke,4,Northern Province,4213,4.09719121201399e-05,0.030932606559834663,2.1817258330008048e-05,0.11854441435740827
Muyongwe,42,Gakenke,4,Northern Province,4214,4.042120898105226e-05,0.029932777366103152,2.190765255608521e-05,0.11852122500972882
Muzo,42,Gakenke,4,Northern Province,4215,4.088018115970355e-05,0.0299333035496559,1.8488117162117003e-05,0.11864174791601732
Nemba,42,Gakenke,4,Northern Province,4216,4.0179338123082324e-05,0.029425641935289754,-2.3729066622025296e-05,0.11843856178794095
Ruli,42,Gakenke,4,Northern Province,4217,4.1445844374368345e-05,0.03135191718768977,3.224887169352501e-05,0.11863290426532608
Rusasa,42,Gakenke,4,Northern Province,4218,4.0512371846934796e-05,0.030018258115088393,-6.388038804304332e-06,0.11852770326737147
Rushashi,42,Gakenke,4,Northern Province,4219,4.1083557376094565e-05,0.030088092603840134,2.692924184013717e-06,0.11851985560066766
Busogo,43,Musanze,4,Northern Province,4301,3.866998328327646e-05,0.0285810118798999,1.8763952298814522e-05,0.11824017501964838
Cyuve,43,Musanze,4,Northern Province,4302,3.7980416716678056e-05,0.029277287124196822,3.4766529505679706e-06,0.11822997581332695
Gacaca,43,Musanze,4,Northern Province,4303,4.04194567197588e-05,0.030091492260030092,7.287495627354525e-06,0.11831016902494902
Gashaki,43,Musanze,4,Northern Province,4304,4.152014757376253e-05,0.029828532763687608,1.3371715976845228e-05,0.1183579022483009
Gataraga,43,Musanze,4,Northern Province,4305,3.647390829367034e-05,0.02615378767687919,-3.4867401381803056e-05,0.11787871091871117
Kimonyi,43,Musanze,4,Northern Province,4306,3.8288769811281333e-05,0.02947413585169724,-1.036804916511959e-05,0.1182150690562413
Kinigi,43,Musanze,4,Northern Province,4307,3.7379926498730474e-05,0.026174908510646706,1.1196557765967982e-05,0.11778960036565818
Muhoza,43,Musanze,4,Northern Province,4308,3.9435253115890116e-05,0.030156087288680026,9.917263422923218e-06,0.11830711413144304
Muko,43,Musanze,4,Northern Province,4309,3.959944492220664e-05,0.030007934330148534,3.9673330493905705e-05,0.11839299110455664
Musanze,43,Musanze,4,Northern Province,4310,3.782899810966745e-05,0.028141142472562466,-7.625483304900156e-06,0.11799793842994984
Nkotsi,43,Musanze,4,Northern Province,4311,4.027594479951128e-05,0.02957169104154207,6.011611144109664e-05,0.11851312418589438
Nyange,43,Musanze,4,Northern Province,4312,3.688857472726066e-05,0.02685603089523198,-1.5321863380056198e-05,0.1180822595743969
Remera,43,Musanze,4,Northern Province,4313,4.157631543351784e-05,0.030018833215347786,-1.534952653398723e-06,0.11837321573062752
Rwaza,43,Musanze,4,Northern Province,4314,4.11421362567001e-05,0.030200231482176567,-1.048605452181435e-05,0.11844006419848938
Shingiro,43,Musanze,4,Northern Province,4315,3.711670839137737e-05,0.02589515173764751,-2.4948098917171345e-05,0.11784412902101807
Bungwe,44,Burera,4,Northern Province,4401,3.9494010776424497e-05,0.028117174297951433,2.7512869293147817e-06,0.11831266387278878
Butaro,44,Burera,4,Northern Province,4402,3.943508021346496e-05,0.028265690833363364,1.2802439891757364e-05,0.1182496113613217
Cyanika,44,Burera,4,Northern Province,4403,3.954352201121264e-05,0.027886350405503052,8.41882278623991e-06,0.11821770341915051
Cyeru,44,Burera,4,Northern Province,4404,3.9515920258252214e-05,0.028429480509801534,-1.0375001100712474e-05,0.11824930987522139
Gahunga,44,Burera,4,Northern Province,4405,3.739201856280976e-05,0.027719813103815483,-8.188848735732388e-06,0.11817052366716344
Gatebe,44,Burera,4,Northern Province,4406,3.959721742842641e-05,0.028203351958075894,2.0150582820745043e-05,0.11833524201310501
Gitovu,44,Burera,4,Northern Province,4407,4.123063684648406e-05,0.02929613948156132,9.703387450253116e-06,0.11836247621938313
Kagogo,44,Burera,4,Northern Province,4408,3.8930029283033844e-05,0.0289598698656912,2.2353356880922913e-05,0.11831935495718125
Kinoni,44,Burera,4,Northern Province,4409,3.9514605734144655e-05,0.029871410717625644,7.911504379611395e-06,0.11836310104741024
Kinyababa,44,Burera,4,Northern Province,4410,3.89009467585186e-05,0.02858539464274617,2.9129150209669696e-05,0.1183274015254364
Kivuye,44,Burera,4,Northern Province,4411,3.9214483894908946e-05,0.028113733679306772,4.3018539902471174e-05,0.1182076221357315
Nemba,44,Burera,4,Northern Province,4412,3.949408995322272e-05,0.028404343528077684,1.8974690719669645e-06,0.11830381386050849
Rugarama,44,Burera,4,Northern Province,4413,3.8170354239299924e-05,0.028913900219969948,2.2761790369899002e-05,0.11831697605447813
Rugengabari,44,Burera,4,Northern Province,4414,3.972124026075276e-05,0.028988759025030165,-1.410095464167266e-05,0.1182708464111845
Ruhunde,44,Burera,4,Northern Province,4415,3.93919014807596e-05,0.028389656822836184,3.4500403670169136e-06,0.11827418361220322
Rusarabuye,44,Burera,4,Northern Province,4416,3.989779426229048e-05,0.028236161511217994,-6.241744205508781e-06,0.11835064011684696
Rwerere,44,Burera,4,Northern Province,4417,3.926424871625338e-05,0.028178362373655678,6.158567751071677e-05,0.11823289827814523
Bukure,45,Gicumbi,4,Northern Province,4501,4.1099564582294606e-05,0.030495288368444697,-1.4827739305520343e-06,0.11834652354525461
Bwisige,45,Gicumbi,4,Northern Province,4502,4.084473830030576e-05,0.029622791296071503,-2.361654571158828e-05,0.11841510168336604
Byumba,45,Gicumbi,4,Northern Province,4503,4.037083703738567e-05,0.028429347923843194,-5.835187990898109e-06,0.11835252333737106
Cyumba,45,Gicumbi,4,Northern Province,4504,3.983427321332151e-05,0.028582128613136044,1.9323208383776934e-05,0.1183173283504746
Giti,45,Gicumbi,4,Northern Province,4505,4.068154169109132e-05,0.030149935183405495,-2.210285619647492e-05,0.11834027020311624
Kageyo,45,Gicumbi,4,Northern Province,4506,4.111652355303214e-05,0.028796840826841287,-1.9253459124424433e-05,0.11840365830475819
Kaniga,45,Gicumbi,4,Northern Province,4507,4.0247793405539255e-05,0.028655020226020574,1.0048564085905997e-05,0.11836657503190286
Manyagiro,45,Gicumbi,4,Northern Province,4508,4.0055912430577676e-05,0.02832791701372881,-1.7135354886278104e-05,0.11833570664841443
Miyove,45,Gicumbi,4,Northern Province,4509,3.993907668498847e-05,0.02892589135433165,9.799755676407344e-06,0.11843290871048882
Mukarange,45,Gicumbi,4,Northern Province,4510,4.038870045531234e-05,0.028742315318660897,2.3339753451873007e-05,0.11842582697470783
Muko,45,Gicumbi,4,Northern Province,4511,4.132503039938021e-05,0.029786032417070816,9.466464011756107e-06,0.11838625018404218
Mutete,45,Gicumbi,4,Northern Province,4512,4.167066730784829e-05,0.029742985933727328,2.8422275018015956e-05,0.1184523351614795
Nyamiyaga,45,Gicumbi,4,Northern Province,4513,4.120797211427545e-05,0.029241589595138073,1.018594753000049e-05,0.11841847606478054
Nyankenke,45,Gicumbi,4,Northern Province,4514,3.982709859002539e-05,0.028545405644098232,-8.420233163088398e-06,0.11839958736787722
Rubaya,45,Gicumbi,4,Northern Province,4515,3.96295048049864e-05,0.028403237509631453,1.5494664550412635e-05,0.11830810769938847
Rukomo,45,Gicumbi,4,Northern Province,4516,4.092007228047377e-05,0.0291255952636604,-1.7228211896742894e-05,0.11837819056490666
Rushaki,45,Gicumbi,4,Northern Province,4517,4.065440545669797e-05,0.029245859597938576,5.572880779437633e-06,0.11842431291028188
Rutare,45,Gicumbi,4,Northern Province,4518,4.221471732222261e-05,0.029734241508647268,2.390603018395391e-05,0.11846763926138437
Ruvune,45,Gicumbi,4,Northern Province,4519,4.125046899068041e-05,0.02961975495601864,1.916210935883373e-06,0.11842932102444215
Rwamiko,45,Gicumbi,4,Northern Province,4520,4.133486708308093e-05,0.030066762635684783,1.434016034255453e-05,0.1183719518409817
Shangasha,45,Gicumbi,4,Northern Province,4521,4.002663034670846e-05,0.02853660235898826,-2.135186025955456e-05,0.1183723724588949
Fumbwe,51,Rwamagana,5,Eastern Province,5101,4.122192454499487e-05,0.030541265370207543,3.2458627413844665e-06,0.11842263612734238
Gahengeri,51,Rwamagana,5,Eastern Province,5102,4.137570836995189e-05,0.03106984588760512,2.457802191265285e-05,0.11843071061085608
Gishali,51,Rwamagana,5,Eastern Province,5103,4.227704944789163e-05,0.030680998147641185,1.0584541145845718e-05,0.11854910008483785
Karenge,51,Rwamagana,5,Eastern Province,5104,4.08620616847793e-05,0.03150014161956257,-1.0085268648572076e-05,0.11853835295395272
Kigabiro,51,Rwamagana,5,Eastern Province,5105,4.051269875963785e-05,0.03087738221139096,-1.4516162477331165e-06,0.11853372993955777
Muhazi,51,Rwamagana,5,Eastern Province,5106,4.1858568843521845e-05,0.030324810641703278,-6.850861885587871e-06,0.11853429251821178
Munyaga,51,Rwamagana,5,Eastern Province,5107,4.048437069498476e-05,0.030893929694320973,-1.2847717032925987e-05,0.11857410667279063
Munyiginya,51,Rwamagana,5,Eastern Province,5108,4.244712907479796e-05,0.030693782674314416,3.7295380863400166e-05,0.1184962498718652
Musha,51,Rwamagana,5,Eastern Province,5109,4.2087913200108725e-05,0.030585589498260804,4.1923973069573673e-05,0.11836864199564526
Muyumbu,51,Rwamagana,5,Eastern Province,5110,4.139172864733154e-05,0.03148880838022134,1.4410259311678295e-05,0.11856247563224961
Mwulire,51,Rwamagana,5,Eastern Province,5111,4.072692997051549e-05,0.030734117906440716,1.9666335526145687e-05,0.1185460298458411
Nyakaliro,51,Rwamagana,5,Eastern Province,5112,4.086729462112934e-05,0.03174632052426792,-1.2261458542843696e-05,0.11853683116767459
Nzige,51,Rwamagana,5,Eastern Province,5113,3.995287056923072e-05,0.031067544874360975,1.072418105194052e-05,0.11852754494820834
Rubona,51,Rwamagana,5,Eastern Province,5114,4.092372867524713e-05,0.031116801139196935,3.3485387727336405e-06,0.11859105262711289
Gatunda,52,Nyagatare,5,Eastern Province,5201,4.1314911732186965e-05,0.03129880386238424,4.130399517387534e-05,0.11845433456183463
Karama,52,Nyagatare,5,Eastern Province,5202,4.121316029025181e-05,0.031014032569982773,1.0149541400632715e-05,0.11840022150678124
Karangazi,52,Nyagatare,5,Eastern Province,5203,4.183776210915966e-05,0.03139945517849402,3.0750068211430084e-05,0.11853330574155356
Katabagemu,52,Nyagatare,5,Eastern Province,5204,4.229273837948887e-05,0.03168748480395363,4.679661333266274e-05,0.11844782778860975
Kiyombe,52,Nyagatare,5,Eastern Province,5205,4.092805702105144e-05,0.029815623119380765,1.8124545945195533e-06,0.11843294920188938
Matimba,52,Nyagatare,5,Eastern Province,5206,4.255853427296021e-05,0.0313884680071114,8.489106694638162e-06,0.1184623813433835
Mimuri,52,Nyagatare,5,Eastern Province,5207,4.1961634163814974e-05,0.031610184300542146,4.7707515655110146e-05,0.11841429654936636
Mukama,52,Nyagatare,5,Eastern Province,5208,4.1494404909571915e-05,0.030770033852410682,3.1082564609714754e-05,0.11840961573926945
Musheri,52,Nyagatare,5,Eastern Province,5209,4.1781532533641816e-05,0.031477878698950475,1.7311737986287542e-05,0.11845352227133901
Nyagatare,52,Nyagatare,5,Eastern Province,5210,4.154748378987443e-05,0.031607322394553564,2.6650796770571437e-05,0.1184460525042086
Rukomo,52,Nyagatare,5,Eastern Province,5211,4.162999902814975e-05,0.03208435613313322,3.8696671745543607e-05,0.11842503087194287
Rwempasha,52,Nyagatare,5,Eastern Province,5212,4.12538230915621e-05,0.03153662670682124,8.946446916685597e-06,0.11854476988733093
Rwimiyaga,52,Nyagatare,5,Eastern Province,5213,4.149306320790778e-05,0.031127705929623502,6.166981511385403e-06,0.11850614754029955
Tabagwe,52,Nyagatare,5,Eastern Province,5214,4.143873151007866e-05,0.03143669275115174,4.0515450072631644e-05,0.11841470898203493
Gasange,53,Gatsibo,5,Eastern Province,5301,4.055797594020034e-05,0.030275068622032053,-2.237087776227382e-05,0.1184423556244349
Gatsibo,53,Gatsibo,5,Eastern Province,5302,4.1307260277258794e-05,0.030662320464176093,1.9027760189033476e-05,0.11844892433563936
Gitoki,53,Gatsibo,5,Eastern Province,5303,4.1657810007074867e-05,0.030922946307662697,1.0871297911920025e-05,0.1184655595863464
Kabarore,53,Gatsibo,5,Eastern Province,5304,4.200502594092755e-05,0.03138222057375939,1.1222092245642538e-05,0.11844028275756932
Kageyo,53,Gatsibo,5,Eastern Province,5305,4.0872546142327005e-05,0.03017713802441036,2.694288210630558e-05,0.11844084173609079
Kiramuruzi,53,Gatsibo,5,Eastern Province,5306,4.114834746551424e-05,0.030349413222941726,1.3016850167780473e-05,0.11851431638260154
Kiziguro,53,Gatsibo,5,Eastern Province,5307,4.065277615586497e-05,0.030536034720250363,2.3831848759410725e-05,0.11844277161598317
Muhura,53,Gatsibo,5,Eastern Province,5308,4.0513894983756224e-05,0.03021674948750091,9.864524345818327e-06,0.11843615281965607
Murambi,53,Gatsibo,5,Eastern Province,5309,4.0779888302357375e-05,0.030547152191575923,1.4468399798142381e-05,0.11849482916621472
Ngarama,53,Gatsibo,5,Eastern Province,5310,4.2152983176448396e-05,0.031578036107510414,4.5383209938178735e-05,0.11846673562956933
Nyagihanga,53,Gatsibo,5,Eastern Province,5311,4.100666580340254e-05,0.03061857390321707,1.2934291560888558e-05,0.11841652410315032
Remera,53,Gatsibo,5,Eastern Province,5312,4.0949398709259094e-05,0.030341981827336238,1.2982701827660031e-05,0.11847379974495403
Rugarama,53,Gatsibo,5,Eastern Province,5313,4.15152471532157e-05,0.030824102715500564,1.877924646797988e-05,0.11847158583157202
Rwimbogo,53,Gatsibo,5,Eastern Province,5314,4.110946569096364e-05,0.030779343838143475,1.565883371582017e-05,0.11850628936979339
Gahini,54,Kayonza,5,Eastern Province,5401,4.026424934317413e-05,0.03021799415961533,2.4596354932665164e-05,0.1184585020656286
Kabare,54,Kayonza,5,Eastern Province,5402,4.0195808787365637e-05,0.029683754216068444,1.7870524344667352e-05,0.11850512596145323
Kabarondo,54,Kayonza,5,Eastern Province,5403,3.949309236355723e-05,0.029828248011019683,6.955427704158339e-06,0.11855998982299523
Mukarange,54,Kayonza,5,Eastern Province,5404,4.0292094473032445e-05,0.030019565523442978,-1.6424596549307884e-05,0.11854485940176902
Murama,54,Kayonza,5,Eastern Province,5405,3.947965895707279e-05,0.029377387321691456,-6.638071846407854e-06,0.11852868804654004
Murundi,54,Kayonza,5,Eastern Province,5406,4.077180713353289e-05,0.030639605079947542,1.9847108817853947e-05,0.11846183502469529
Mwiri,54,Kayonza,5,Eastern Province,5407,4.0357566463336314e-05,0.03061788378053823,1.16616370709867e-05,0.1185356292449635
Ndego,54,Kayonza,5,Eastern Province,5408,4.070554268923717e-05,0.03044255700479876,2.6294452239759454e-05,0.11852174733317866
Nyamirama,54,Kayonza,5,Eastern Province,5409,3.959326127432151e-05,0.030024839380802616,3.2523115150988836e-06,0.11850377618252254
Rukara,54,Kayonza,5,Eastern Province,5410,4.082026479680461e-05,0.030038520260919438,-8.120253108559465e-06,0.11852268196627312
Ruramira,54,Kayonza,5,Eastern Province,5411,3.991023393866868e-05,0.030376819027672978,8.649411260474255e-06,0.1186011760732584
Rwinkwavu,54,Kayonza,5,Eastern Province,5412,3.9460398927198273e-05,0.03000780019241874,2.399481075703091e-05,0.11847334092453045
Gahara,55,Kirehe,5,Eastern Province,5501,4.038096016901196e-05,0.030410479453662962,1.3782286871751907e-05,0.11855797328263637
Gatore,55,Kirehe,5,Eastern Province,5502,4.035483160767214e-05,0.030173793640045108,3.743968855426813e-05,0.11856154429550683
Kigarama,55,Kirehe,5,Eastern Province,5503,4.067656425553837e-05,0.02974959726841273,2.231407163914977e-06,0.11857253189308012
Kigina,55,Kirehe,5,Eastern Province,5504,3.899856379980487e-05,0.02923394345620311,9.108536568193704e-06,0.11853866431204739
Kirehe,55,Kirehe,5,Eastern Province,5505,3.9731881667336486e-05,0.029404321143649808,1.4238455963318729e-05,0.11848965839151301
Mahama,55,Kirehe,5,Eastern Province,5506,4.2173625015322955e-05,0.030534509467396966,9.707343473415829e-06,0.11858427637657637
Mpanga,55,Kirehe,5,Eastern Province,5507,4.1656688260492194e-05,0.0303177033759796,1.5483030670980575e-06,0.11859890181548963
Musaza,55,Kirehe,5,Eastern Province,5508,3.9991752268603954e-05,0.02990861086865554,2.3053849748893467e-05,0.11852697911301809
Mushikiri,55,Kirehe,5,Eastern Province,5509,3.9105614840726006e-05,0.029327738060494695,5.991464282458732e-06,0.11856209117988988
Nasho,55,Kirehe,5,Eastern Province,5510,4.025065018295392e-05,0.029722425780958187,-7.168596886989225e-06,0.11853057735584585
Nyamugari,55,Kirehe,5,Eastern Province,5511,4.143707758600392e-05,0.03016633888235748,1.9718164224751897e-05,0.11856301724618791
Nyarubuye,55,Kirehe,5,Eastern Province,5512,3.934330805507018e-05,0.029375792719744928,8.286652258246399e-06,0.11855226207045283
Gashanda,56,Ngoma,5,Eastern Province,5601,4.05449531249413e-05,0.03037040011251825,2.916919025188604e-05,0.11853632112833637
Jarama,56,Ngoma,5,Eastern Province,5602,4.16344017977036e-05,0.031108998840712766,1.4162935506434572e-05,0.11860262505091286
Karembo,56,Ngoma,5,Eastern Province,5603,4.140359329128686e-05,0.030842120456567257,-1.2913617564422808e-06,0.11857786887074752
Kazo,56,Ngoma,5,Eastern Province,5604,3.9988228854172386e-05,0.03011980580990756,3.5751667839684254e-05,0.1185207985553906
Kibungo,56,Ngoma,5,Eastern Province,5605,3.954576088290609e-05,0.02944751419095153,-5.167547764264181e-06,0.1185406534951648
Mugesera,56,Ngoma,5,Eastern Province,5606,4.1758571787383346e-05,0.03132682440099293,-4.583292120491568e-06,0.11857912894933453
Murama,56,Ngoma,5,Eastern Province,5607,3.980462025541901e-05,0.029956336846359437,1.2626047520361362e-05,0.11854633396652789
Mutenderi,56,Ngoma,5,Eastern Province,5608,4.0875333655496573e-05,0.03046290490799926,2.5744939952543208e-05,0.11858237077831799
Remera,56,Ngoma,5,Eastern Province,5609,4.020760832168837e-05,0.029892329780299477,4.3544604780782984e-06,0.11863456639272602
Rukira,56,Ngoma,5,Eastern Province,5610,3.926582784226395e-05,0.02911389521030097,6.260971947707117e-06,0.11857125533076553
Rukumberi,56,Ngoma,5,Eastern Province,5611,4.230287958780252e-05,0.03207076452990467,2.247593034690804e-05,0.11858956602511771
Rurenge,56,Ngoma,5,Eastern Province,5612,4.071649868974355e-05,0.03042836302889297,8.300809391969707e-06,0.1186209257923149
Sake,56,Ngoma,5,Eastern Province,5613,4.109582630805061e-05,0.03080417544284074,2.3122713683252076e-05,0.11857962890885097
Zaza,56,Ngoma,5,Eastern Province,5614,4.185190882528293e-05,0.03101274220968572,8.709085599088641e-06,0.1185816652911711
Gashora,57,Bugesera,5,Eastern Province,5701,4.2212331230114485e-05,0.03220197570132797,5.828886172072348e-06,0.118581216862103
Juru,57,Bugesera,5,Eastern Province,5702,4.1150049058764345e-05,0.03210696915491071,-8.690168106479415e-06,0.11856719726900498
Kamabuye,57,Bugesera,5,Eastern Province,5703,4.1339766742545443e-05,0.03170593195417716,9.454155863674436e-06,0.11871426713561249
Mareba,57,Bugesera,5,Eastern Province,5704,4.2418604533258535e-05,0.031935807807597104,1.1139583941351922e-05,0.11861990489072284
Mayange,57,Bugesera,5,Eastern Province,5705,4.184531437007417e-05,0.032048080684205144,-4.625813019985262e-06,0.11862726722363388
Musenyi,57,Bugesera,5,Eastern Province,5706,4.260200663953499e-05,0.032158554569345583,3.465544445059116e-05,0.11860206630559728
Mwogo,57,Bugesera,5,Eastern Province,5707,4.190878594135902e-05,0.03189522042696095,4.3354221627753585e-06,0.11856354464402236
Ngeruka,57,Bugesera,5,Eastern Province,5708,4.179020674570763e-05,0.031935194550108494,1.459043523305931e-06,0.1186589792047957
Ntarama,57,Bugesera,5,Eastern Province,5709,4.311271017036524e-05,0.03200832225920651,-3.7419776925091086e-06,0.11855607287319538
Nyamata,57,Bugesera,5,Eastern Province,5710,4.220442863675115e-05,0.03217995874069055,2.7125909152964316e-05,0.11863077289373343
Nyarugenge,57,Bugesera,5,Eastern Province,5711,4.265680187787177e-05,0.03232353333806271,1.1983241313181379e-05,0.11855029630450527
Rilima,57,Bugesera,5,Eastern Province,5712,4.214443630197423e-05,0.03220103946037017,-4.167923002201093e-06,0.11857022217771242
Ruhuha,57,Bugesera,5,Eastern Province,5713,4.234101894835537e-05,0.031997235920903866,-1.7634615461472535e-05,0.11862401010521212
