Dist_ID,District,Name,Prov_ID,Province,Sect_ID,NO2_mean,year,month,date,CO_mean,SO2_mean,O3_mean,AER_mean,CH4_mean
36,Rusizi,Mururu,3,Western Province,3611,4.218011988107753e-05,2021,6,2021-06,0.03210364934886671,-0.00010759082283910846,0.11781296353367418,-2.0544827962000918,
36,Rusizi,Mururu,3,Western Province,3611,5.06805854272144e-05,2021,7,2021-07,0.03714476857490844,8.2778152121517e-05,0.11804451797973779,-0.9848179851357433,
36,Rusizi,Mururu,3,Western Province,3611,5.054425694177396e-05,2021,8,2021-08,0.038996323099914694,6.374616039453207e-06,0.11898613295508524,-0.9632663836804087,
36,Rusizi,Mururu,3,Western Province,3611,5.208572024423758e-05,2021,9,2021-09,0.03756339358898366,7.203528384699693e-05,0.11990085669552973,-1.0273254594463777,
36,Rusizi,Mururu,3,Western Province,3611,4.746307352211602e-05,2021,10,2021-10,0.03301034403606661,7.34807851968322e-05,0.11932408040254602,-0.894635311395761,
36,Rusizi,Mururu,3,Western Province,3611,5.025655477504888e-05,2021,11,2021-11,0.03276061065985463,-0.00010618593488612488,0.11745716582558487,-0.8732588187852187,
36,Rusizi,Mururu,3,Western Province,3611,4.586150548093676e-05,2021,12,2021-12,0.030029949781769132,2.185482596528649e-05,0.11318415065394162,-0.9837794835870857,
36,Rusizi,Mururu,3,Western Province,3611,3.999416397081267e-05,2022,1,2022-01,0.03610475820412253,1.888468034001221e-05,0.11184804264674335,-0.8373171789542776,
36,Rusizi,Mururu,3,Western Province,3611,4.008664229679614e-05,2022,2,2022-02,0.03955747325335379,9.598531547286079e-05,0.11410955998799525,-0.8057600449254296,
36,Rusizi,Mururu,3,Western Province,3611,4.197402635261979e-05,2022,3,2022-03,0.029295686386353322,-2.0145321178428065e-05,0.11308123608879016,-0.6828239443672599,
36,Rusizi,Mururu,3,Western Province,3611,4.169986806718076e-05,2022,4,2022-04,0.025275420533595275,5.430118632591055e-05,0.11402828111079674,-0.9850062794234119,
36,Rusizi,Mururu,3,Western Province,3611,4.3044152556262134e-05,2022,5,2022-05,0.02769221415597679,-7.359847815223579e-06,0.11630792922615193,-0.9055868015843525,
36,Rusizi,Mururu,3,Western Province,3611,5.0555111704556866e-05,2022,6,2022-06,0.02824028048990609,6.890035286161128e-05,0.11958760623116028,-0.9052388622215181,
36,Rusizi,Mururu,3,Western Province,3611,5.651405037042267e-05,2022,7,2022-07,0.035216343525070457,-7.999875385534351e-05,0.12142301665061483,-0.9221633561918265,
36,Rusizi,Mururu,3,Western Province,3611,5.30455805165796e-05,2022,8,2022-08,0.03975925788510702,1.5620189983417097e-05,0.12395109437498908,-0.933099764042304,
36,Rusizi,Mururu,3,Western Province,3611,4.696712312303725e-05,2022,9,2022-09,0.035410357434276736,-0.0001181745908177861,0.12510850666255557,-0.6482716463553907,
36,Rusizi,Mururu,3,Western Province,3611,4.8475744517158244e-05,2022,10,2022-10,0.03575965524033507,-8.74990157419472e-06,0.1265269816990639,-0.7609254961713999,
