Dist_ID,District,Name,Prov_ID,Province,Sect_ID,mean,date
32,Rutsiro,Mukura,3,Western Province,3206,3.764192131132974e-05,2023-04
32,Rutsiro,Murunda,3,Western Province,3207,3.748628007227763e-05,2023-04
32,Rutsiro,Musasa,3,Western Province,3208,3.718694001623801e-05,2023-04
32,Rutsiro,Mushonyi,3,Western Province,3209,3.617271105249116e-05,2023-04
32,Rutsiro,Mushubati,3,Western Province,3210,3.607518407639681e-05,2023-04
32,Rutsiro,Nyabirasi,3,Western Province,3211,3.7412749037551514e-05,2023-04
32,Rutsiro,Ruhango,3,Western Province,3212,3.715160610078527e-05,2023-04
32,Rutsiro,Rusebeya,3,Western Province,3213,3.693572554689033e-05,2023-04
33,Rubavu,Bugeshi,3,Western Province,3301,3.446503646855719e-05,2023-04
33,Rubavu,Busasamana,3,Western Province,3302,3.4799082497579416e-05,2023-04
33,Rubavu,Cyanzarwe,3,Western Province,3303,3.806955102527822e-05,2023-04
33,Rubavu,Gisenyi,3,Western Province,3304,3.706656910624353e-05,2023-04
33,Rubavu,Kanama,3,Western Province,3305,3.683139706138985e-05,2023-04
33,Rubavu,Kanzenze,3,Western Province,3306,3.522521460135244e-05,2023-04
33,Rubavu,Mudende,3,Western Province,3307,3.4095687830469635e-05,2023-04
33,Rubavu,Nyakiriba,3,Western Province,3308,3.7562811211476225e-05,2023-04
33,Rubavu,Nyamyumba,3,Western Province,3309,3.723632986292458e-05,2023-04
33,Rubavu,Nyundo,3,Western Province,3310,3.718373347704347e-05,2023-04
33,Rubavu,Rubavu,3,Western Province,3311,3.8094760051065005e-05,2023-04
33,Rubavu,Rugerero,3,Western Province,3312,3.6185388683221384e-05,2023-04
34,Nyabihu,Bigogwe,3,Western Province,3401,3.536233490377376e-05,2023-04
34,Nyabihu,Jenda,3,Western Province,3402,3.383693669107136e-05,2023-04
34,Nyabihu,Jomba,3,Western Province,3403,3.8452825586348496e-05,2023-04
34,Nyabihu,Kabatwa,3,Western Province,3404,3.217024271536e-05,2023-04
34,Nyabihu,Karago,3,Western Province,3405,3.7734080505687994e-05,2023-04
34,Nyabihu,Kintobo,3,Western Province,3406,3.5457048922841055e-05,2023-04
34,Nyabihu,Mukamira,3,Western Province,3407,3.5056135341355254e-05,2023-04
34,Nyabihu,Muringa,3,Western Province,3408,3.7267998151369874e-05,2023-04
34,Nyabihu,Rambura,3,Western Province,3409,3.736462315716516e-05,2023-04
34,Nyabihu,Rugera,3,Western Province,3410,3.626955887100955e-05,2023-04
34,Nyabihu,Rurembo,3,Western Province,3411,3.757738738341988e-05,2023-04
34,Nyabihu,Shyira,3,Western Province,3412,3.672412685720553e-05,2023-04
35,Ngororero,Bwira,3,Western Province,3501,3.779445185460605e-05,2023-04
35,Ngororero,Gatumba,3,Western Province,3502,3.8101910831047405e-05,2023-04
35,Ngororero,Hindiro,3,Western Province,3503,3.6181896280630156e-05,2023-04
35,Ngororero,Kabaya,3,Western Province,3504,3.591741748924609e-05,2023-04
35,Ngororero,Kageyo,3,Iburengerazuba,3505,3.665848532425606e-05,2023-04
35,Ngororero,Kavumu,3,Western Province,3506,3.665583816792279e-05,2023-04
35,Ngororero,Matyazo,3,Western Province,3507,3.672054679121682e-05,2023-04
35,Ngororero,Muhanda,3,Western Province,3508,3.669557239613323e-05,2023-04
35,Ngororero,Muhororo,3,Western Province,3509,3.805739361907019e-05,2023-04
35,Ngororero,Ndaro,3,Western Province,3510,3.760921521396118e-05,2023-04
35,Ngororero,Ngororero,3,Iburengerazuba,3511,3.692961604017628e-05,2023-04
35,Ngororero,Nyange,3,Western Province,3512,3.724822216245877e-05,2023-04
35,Ngororero,Sovu,3,Western Province,3513,3.6098356455031696e-05,2023-04
36,Rusizi,Bugarama,3,Western Province,3601,3.8805247408428494e-05,2023-04
36,Rusizi,Butare,3,Western Province,3602,3.5246014160323495e-05,2023-04
36,Rusizi,Bweyeye,3,Western Province,3603,3.5936271791449016e-05,2023-04
36,Rusizi,Gashonga,3,Western Province,3604,3.3730659861557814e-05,2023-04
36,Rusizi,Giheke,3,Western Province,3605,3.6181689593838864e-05,2023-04
36,Rusizi,Gihundwe,3,Western Province,3606,3.726963743744011e-05,2023-04
36,Rusizi,Gikundamvura,3,Western Province,3607,3.6611682137495434e-05,2023-04
36,Rusizi,Gitambi,3,Western Province,3608,3.6154610189616086e-05,2023-04
36,Rusizi,Kamembe,3,Western Province,3609,3.7530882769096444e-05,2023-04
36,Rusizi,Muganza,3,Western Province,3610,3.717856351780071e-05,2023-04
36,Rusizi,Mururu,3,Western Province,3611,3.645906096214748e-05,2023-04
36,Rusizi,Nkanka,3,Western Province,3612,3.786118266241933e-05,2023-04
36,Rusizi,Nkombo,3,Western Province,3613,3.835339175606394e-05,2023-04
36,Rusizi,Nkungu,3,Western Province,3614,3.6587020097008964e-05,2023-04
36,Rusizi,Nyakabuye,3,Western Province,3615,3.5106199172415125e-05,2023-04
36,Rusizi,Nyakarenzo,3,Western Province,3616,3.389078963391059e-05,2023-04
36,Rusizi,Nzahaha,3,Western Province,3617,3.5680946815071804e-05,2023-04
36,Rusizi,Rwimbogo,3,Western Province,3618,3.571863939158684e-05,2023-04
37,Nyamasheke,Bushekeri,3,Western Province,3701,3.713154396342143e-05,2023-04
37,Nyamasheke,Bushenge,3,Western Province,3702,3.775911226228346e-05,2023-04
37,Nyamasheke,Cyato,3,Western Province,3703,3.704785669661398e-05,2023-04
37,Nyamasheke,Gihombo,3,Western Province,3704,3.8316286906544824e-05,2023-04
37,Nyamasheke,Kagano,3,Western Province,3705,4.066816364323132e-05,2023-04
37,Nyamasheke,Kanjongo,3,Western Province,3706,3.836968733156616e-05,2023-04
37,Nyamasheke,Karambi,3,Western Province,3707,3.794408463885071e-05,2023-04
37,Nyamasheke,Karengera,3,Western Province,3708,3.4471245687364444e-05,2023-04
37,Nyamasheke,Kirimbi,3,Western Province,3709,3.6932647280803234e-05,2023-04
37,Nyamasheke,Macuba,3,Western Province,3710,3.770868115848931e-05,2023-04
37,Nyamasheke,Mahembe,3,Western Province,3711,3.8858103593726695e-05,2023-04
37,Nyamasheke,Nyabitekeri,3,Western Province,3712,3.790113179028785e-05,2023-04
37,Nyamasheke,Rangiro,3,Western Province,3713,3.7107307103181775e-05,2023-04
37,Nyamasheke,Ruharambuga,3,Western Province,3714,3.7301494242258374e-05,2023-04
37,Nyamasheke,Shangi,3,Western Province,3715,3.967498069161184e-05,2023-04
41,Rulindo,Base,4,Northern Province,4101,3.67944779136421e-05,2023-04
41,Rulindo,Burega,4,Northern Province,4102,3.795251262277505e-05,2023-04
41,Rulindo,Bushoki,4,Northern Province,4103,3.713389736386707e-05,2023-04
41,Rulindo,Buyoga,4,Northern Province,4104,3.690951254350357e-05,2023-04
41,Rulindo,Cyinzuzi,4,Northern Province,4105,3.84021321677346e-05,2023-04
41,Rulindo,Cyungo,4,Northern Province,4106,3.709868369421873e-05,2023-04
41,Rulindo,Kinihira,4,Northern Province,4107,3.659121122543749e-05,2023-04
41,Rulindo,Kisaro,4,Northern Province,4108,3.6884342923543716e-05,2023-04
41,Rulindo,Masoro,4,Northern Province,4109,3.784075218862565e-05,2023-04
41,Rulindo,Mbogo,4,Northern Province,4110,3.713897415660194e-05,2023-04
41,Rulindo,Murambi,4,Northern Province,4111,3.880886224484236e-05,2023-04
41,Rulindo,Ngoma,4,Northern Province,4112,3.858327568863081e-05,2023-04
41,Rulindo,Ntarabana,4,Northern Province,4113,3.8143586853884915e-05,2023-04
41,Rulindo,Rukozo,4,Northern Province,4114,3.7088774109905024e-05,2023-04
41,Rulindo,Rusiga,4,Northern Province,4115,3.7614173835086424e-05,2023-04
41,Rulindo,Shyrongi,4,Northern Province,4116,3.835110131937882e-05,2023-04
41,Rulindo,Tumba,4,Northern Province,4117,3.775940423531402e-05,2023-04
42,Gakenke,Busengo,4,Northern Province,4201,3.62475997018459e-05,2023-04
42,Gakenke,Coko,4,Northern Province,4202,3.7265125050980946e-05,2023-04
42,Gakenke,Cyabingo,4,Northern Province,4203,3.7622337341819565e-05,2023-04
42,Gakenke,Gakenke,4,Northern Province,4204,3.880075925301771e-05,2023-04
42,Gakenke,Gashenyi,4,Northern Province,4205,3.77273358513934e-05,2023-04
42,Gakenke,Janja,4,Northern Province,4206,3.6910715601771305e-05,2023-04
42,Gakenke,Kamubuga,4,Northern Province,4207,3.807649829324562e-05,2023-04
42,Gakenke,Karambo,4,Northern Province,4208,3.5640854062361094e-05,2023-04
42,Gakenke,Kivuruga,4,Northern Province,4209,3.748531334338157e-05,2023-04
42,Gakenke,Mataba,4,Northern Province,4210,3.940285262946629e-05,2023-04
42,Gakenke,Minazi,4,Northern Province,4211,3.764546110545355e-05,2023-04
42,Gakenke,Mugunga,4,Northern Province,4212,3.628646964498649e-05,2023-04
42,Gakenke,Muhondo,4,Northern Province,4213,3.689019594371148e-05,2023-04
42,Gakenke,Muyongwe,4,Northern Province,4214,3.6942696217523336e-05,2023-04
42,Gakenke,Muzo,4,Northern Province,4215,3.8319212565566626e-05,2023-04
42,Gakenke,Nemba,4,Northern Province,4216,3.623816288047679e-05,2023-04
42,Gakenke,Ruli,4,Northern Province,4217,3.843551191994894e-05,2023-04
42,Gakenke,Rusasa,4,Northern Province,4218,3.639990696520973e-05,2023-04
42,Gakenke,Rushashi,4,Northern Province,4219,3.639224457420886e-05,2023-04
43,Musanze,Busogo,4,Northern Province,4301,3.627526631701276e-05,2023-04
43,Musanze,Cyuve,4,Northern Province,4302,3.496202247888642e-05,2023-04
43,Musanze,Gacaca,4,Northern Province,4303,3.7525708147673595e-05,2023-04
43,Musanze,Gashaki,4,Northern Province,4304,3.864280836966633e-05,2023-04
43,Musanze,Gataraga,4,Northern Province,4305,3.432181752145795e-05,2023-04
43,Musanze,Kimonyi,4,Northern Province,4306,3.449727510794928e-05,2023-04
43,Musanze,Kinigi,4,Northern Province,4307,3.5093871597880015e-05,2023-04
43,Musanze,Muhoza,4,Northern Province,4308,3.734194000078942e-05,2023-04
43,Musanze,Muko,4,Northern Province,4309,3.657602673816208e-05,2023-04
43,Musanze,Musanze,4,Northern Province,4310,3.4328661460704604e-05,2023-04
43,Musanze,Nkotsi,4,Northern Province,4311,3.600958108596379e-05,2023-04
43,Musanze,Nyange,4,Northern Province,4312,3.5245973058448215e-05,2023-04
43,Musanze,Remera,4,Northern Province,4313,3.952210396526334e-05,2023-04
43,Musanze,Rwaza,4,Northern Province,4314,3.8273625110587e-05,2023-04
43,Musanze,Shingiro,4,Northern Province,4315,3.494963984930901e-05,2023-04
44,Burera,Bungwe,4,Northern Province,4401,3.513550207325882e-05,2023-04
44,Burera,Butaro,4,Northern Province,4402,3.6678879915289845e-05,2023-04
44,Burera,Cyanika,4,Northern Province,4403,3.780269896612127e-05,2023-04
44,Burera,Cyeru,4,Northern Province,4404,3.6406472899135836e-05,2023-04
44,Burera,Gahunga,4,Northern Province,4405,3.465588528436471e-05,2023-04
44,Burera,Gatebe,4,Northern Province,4406,3.5247176282048464e-05,2023-04
44,Burera,Gitovu,4,Northern Province,4407,3.8033800263867367e-05,2023-04
44,Burera,Kagogo,4,Northern Province,4408,3.733284777245668e-05,2023-04
44,Burera,Kinoni,4,Northern Province,4409,3.6020188632816145e-05,2023-04
44,Burera,Kinyababa,4,Northern Province,4410,3.706768076504729e-05,2023-04
44,Burera,Kivuye,4,Northern Province,4411,3.531199943590154e-05,2023-04
44,Burera,Nemba,4,Northern Province,4412,3.713403345042036e-05,2023-04
44,Burera,Rugarama,4,Northern Province,4413,3.6199423182676215e-05,2023-04
44,Burera,Rugengabari,4,Northern Province,4414,3.681597690900524e-05,2023-04
44,Burera,Ruhunde,4,Northern Province,4415,3.599486538406692e-05,2023-04
44,Burera,Rusarabuye,4,Northern Province,4416,3.677980956257136e-05,2023-04
44,Burera,Rwerere,4,Northern Province,4417,3.653296209533116e-05,2023-04
45,Gicumbi,Bukure,4,Northern Province,4501,3.553290649928209e-05,2023-04
45,Gicumbi,Bwisige,4,Northern Province,4502,3.547625868976333e-05,2023-04
45,Gicumbi,Byumba,4,Northern Province,4503,3.6868274741099e-05,2023-04
45,Gicumbi,Cyumba,4,Northern Province,4504,3.624815861523453e-05,2023-04
45,Gicumbi,Giti,4,Northern Province,4505,3.465546246855645e-05,2023-04
45,Gicumbi,Kageyo,4,Northern Province,4506,3.5973120726047156e-05,2023-04
45,Gicumbi,Kaniga,4,Northern Province,4507,3.67563698933707e-05,2023-04
45,Gicumbi,Manyagiro,4,Northern Province,4508,3.490864430880615e-05,2023-04
45,Gicumbi,Miyove,4,Northern Province,4509,3.785879319109936e-05,2023-04
45,Gicumbi,Mukarange,4,Northern Province,4510,3.544395502476829e-05,2023-04
45,Gicumbi,Muko,4,Northern Province,4511,3.549336076939032e-05,2023-04
45,Gicumbi,Mutete,4,Northern Province,4512,3.7019093766971536e-05,2023-04
45,Gicumbi,Nyamiyaga,4,Northern Province,4513,3.5786076069950224e-05,2023-04
45,Gicumbi,Nyankenke,4,Northern Province,4514,3.7439633567189996e-05,2023-04
45,Gicumbi,Rubaya,4,Northern Province,4515,3.524783948808225e-05,2023-04
45,Gicumbi,Rukomo,4,Northern Province,4516,3.4992416383323186e-05,2023-04
45,Gicumbi,Rushaki,4,Northern Province,4517,3.5968495931024544e-05,2023-04
45,Gicumbi,Rutare,4,Northern Province,4518,3.654608406052167e-05,2023-04
45,Gicumbi,Ruvune,4,Northern Province,4519,3.554179297256262e-05,2023-04
45,Gicumbi,Rwamiko,4,Northern Province,4520,3.4472333644011505e-05,2023-04
45,Gicumbi,Shangasha,4,Northern Province,4521,3.6039256334867034e-05,2023-04
51,Rwamagana,Fumbwe,5,Eastern Province,5101,3.6648213793166254e-05,2023-04
51,Rwamagana,Gahengeri,5,Eastern Province,5102,3.5014755975903595e-05,2023-04
51,Rwamagana,Gishali,5,Eastern Province,5103,3.546919692480223e-05,2023-04
51,Rwamagana,Karenge,5,Eastern Province,5104,3.5787914708054846e-05,2023-04
51,Rwamagana,Kigabiro,5,Eastern Province,5105,3.337997420656856e-05,2023-04
51,Rwamagana,Muhazi,5,Eastern Province,5106,3.510281495957194e-05,2023-04
51,Rwamagana,Munyaga,5,Eastern Province,5107,3.0275036383612246e-05,2023-04
51,Rwamagana,Munyiginya,5,Eastern Province,5108,3.558034345658933e-05,2023-04
51,Rwamagana,Musha,5,Eastern Province,5109,3.6320109548618106e-05,2023-04
51,Rwamagana,Muyumbu,5,Eastern Province,5110,3.610770514665981e-05,2023-04
51,Rwamagana,Mwulire,5,Eastern Province,5111,3.502568741519363e-05,2023-04
51,Rwamagana,Nyakaliro,5,Eastern Province,5112,3.447750999967077e-05,2023-04
51,Rwamagana,Nzige,5,Eastern Province,5113,3.439467095119655e-05,2023-04
51,Rwamagana,Rubona,5,Eastern Province,5114,3.2499502308579796e-05,2023-04
52,Nyagatare,Gatunda,5,Eastern Province,5201,3.522550680888342e-05,2023-04
52,Nyagatare,Karama,5,Eastern Province,5202,3.637740017407288e-05,2023-04
52,Nyagatare,Karangazi,5,Eastern Province,5203,3.4858859909121276e-05,2023-04
52,Nyagatare,Katabagemu,5,Eastern Province,5204,3.6710144268337185e-05,2023-04
52,Nyagatare,Kiyombe,5,Eastern Province,5205,3.576492506315196e-05,2023-04
52,Nyagatare,Matimba,5,Eastern Province,5206,3.73245035060485e-05,2023-04
52,Nyagatare,Mimuri,5,Eastern Province,5207,3.67870240613787e-05,2023-04
52,Nyagatare,Mukama,5,Eastern Province,5208,3.6613404038240666e-05,2023-04
52,Nyagatare,Musheri,5,Eastern Province,5209,3.640340499920045e-05,2023-04
52,Nyagatare,Nyagatare,5,Eastern Province,5210,3.483137347387128e-05,2023-04
52,Nyagatare,Rukomo,5,Eastern Province,5211,3.5716322384407874e-05,2023-04
52,Nyagatare,Rwempasha,5,Eastern Province,5212,3.534148164364498e-05,2023-04
52,Nyagatare,Rwimiyaga,5,Eastern Province,5213,3.6207041113414445e-05,2023-04
52,Nyagatare,Tabagwe,5,Eastern Province,5214,3.6161942697614186e-05,2023-04
53,Gatsibo,Gasange,5,Eastern Province,5301,3.485367467857547e-05,2023-04
53,Gatsibo,Gatsibo,5,Eastern Province,5302,3.419844337129044e-05,2023-04
53,Gatsibo,Gitoki,5,Eastern Province,5303,3.5656091985700956e-05,2023-04
53,Gatsibo,Kabarore,5,Eastern Province,5304,3.517172601185453e-05,2023-04
53,Gatsibo,Kageyo,5,Eastern Province,5305,3.5492116217530044e-05,2023-04
53,Gatsibo,Kiramuruzi,5,Eastern Province,5306,3.374082518162533e-05,2023-04
53,Gatsibo,Kiziguro,5,Eastern Province,5307,3.291101075230052e-05,2023-04
53,Gatsibo,Muhura,5,Eastern Province,5308,3.3600867264952924e-05,2023-04
53,Gatsibo,Murambi,5,Eastern Province,5309,3.42767289889633e-05,2023-04
53,Gatsibo,Ngarama,5,Eastern Province,5310,3.6537128526046433e-05,2023-04
53,Gatsibo,Nyagihanga,5,Eastern Province,5311,3.5250486206396734e-05,2023-04
53,Gatsibo,Remera,5,Eastern Province,5312,3.296695588722584e-05,2023-04
53,Gatsibo,Rugarama,5,Eastern Province,5313,3.399602578952193e-05,2023-04
53,Gatsibo,Rwimbogo,5,Eastern Province,5314,3.318902264608823e-05,2023-04
54,Kayonza,Gahini,5,Eastern Province,5401,3.204858864058096e-05,2023-04
54,Kayonza,Kabare,5,Eastern Province,5402,3.3709007144525984e-05,2023-04
54,Kayonza,Kabarondo,5,Eastern Province,5403,3.140279307628491e-05,2023-04
54,Kayonza,Mukarange,5,Eastern Province,5404,3.370391753516629e-05,2023-04
54,Kayonza,Murama,5,Eastern Province,5405,3.228992677914599e-05,2023-04
54,Kayonza,Murundi,5,Eastern Province,5406,3.336306139664204e-05,2023-04
54,Kayonza,Mwiri,5,Eastern Province,5407,3.2303229915369016e-05,2023-04
54,Kayonza,Ndego,5,Eastern Province,5408,3.355829989364601e-05,2023-04
54,Kayonza,Nyamirama,5,Eastern Province,5409,3.325875549043928e-05,2023-04
54,Kayonza,Rukara,5,Eastern Province,5410,3.334502004033559e-05,2023-04
54,Kayonza,Ruramira,5,Eastern Province,5411,3.0411071212330392e-05,2023-04
54,Kayonza,Rwinkwavu,5,Eastern Province,5412,3.287721354741833e-05,2023-04
55,Kirehe,Gahara,5,Eastern Province,5501,3.425805976387349e-05,2023-04
55,Kirehe,Gatore,5,Eastern Province,5502,3.340541916050393e-05,2023-04
55,Kirehe,Kigarama,5,Eastern Province,5503,3.098551433022371e-05,2023-04
55,Kirehe,Kigina,5,Eastern Province,5504,3.125412166631597e-05,2023-04
55,Kirehe,Kirehe,5,Eastern Province,5505,3.497624671769729e-05,2023-04
55,Kirehe,Mahama,5,Eastern Province,5506,3.285327435041822e-05,2023-04
55,Kirehe,Mpanga,5,Eastern Province,5507,3.281168813834251e-05,2023-04
55,Kirehe,Musaza,5,Eastern Province,5508,3.22479788708319e-05,2023-04
55,Kirehe,Mushikiri,5,Eastern Province,5509,3.298713633269219e-05,2023-04
55,Kirehe,Nasho,5,Eastern Province,5510,3.348418110337399e-05,2023-04
55,Kirehe,Nyamugari,5,Eastern Province,5511,3.2221475331440355e-05,2023-04
55,Kirehe,Nyarubuye,5,Eastern Province,5512,3.154726338366473e-05,2023-04
56,Ngoma,Gashanda,5,Eastern Province,5601,3.4341760773971396e-05,2023-04
56,Ngoma,Jarama,5,Eastern Province,5602,3.400803019090291e-05,2023-04
56,Ngoma,Karembo,5,Eastern Province,5603,3.668836483037376e-05,2023-04
56,Ngoma,Kazo,5,Eastern Province,5604,3.3661588318028966e-05,2023-04
56,Ngoma,Kibungo,5,Eastern Province,5605,3.3249749795468714e-05,2023-04
56,Ngoma,Mugesera,5,Eastern Province,5606,3.553702835228703e-05,2023-04
56,Ngoma,Murama,5,Eastern Province,5607,3.31050928097166e-05,2023-04
56,Ngoma,Mutenderi,5,Eastern Province,5608,3.451897139656684e-05,2023-04
56,Ngoma,Remera,5,Eastern Province,5609,3.3836036494207497e-05,2023-04
56,Ngoma,Rukira,5,Eastern Province,5610,3.3278501992364115e-05,2023-04
56,Ngoma,Rukumberi,5,Eastern Province,5611,3.489597788550964e-05,2023-04
56,Ngoma,Rurenge,5,Eastern Province,5612,3.533219938242914e-05,2023-04
56,Ngoma,Sake,5,Eastern Province,5613,3.3739969969163844e-05,2023-04
56,Ngoma,Zaza,5,Eastern Province,5614,3.563836238884446e-05,2023-04
57,Bugesera,Gashora,5,Eastern Province,5701,3.4851978934754665e-05,2023-04
57,Bugesera,Juru,5,Eastern Province,5702,3.350816537419042e-05,2023-04
57,Bugesera,Kamabuye,5,Eastern Province,5703,3.51364727460956e-05,2023-04
57,Bugesera,Mareba,5,Eastern Province,5704,3.728230241583655e-05,2023-04
57,Bugesera,Mayange,5,Eastern Province,5705,3.6084105746594494e-05,2023-04
57,Bugesera,Musenyi,5,Eastern Province,5706,3.6744893762199415e-05,2023-04
57,Bugesera,Mwogo,5,Eastern Province,5707,3.559049548527363e-05,2023-04
57,Bugesera,Ngeruka,5,Eastern Province,5708,3.5610507371265206e-05,2023-04
57,Bugesera,Ntarama,5,Eastern Province,5709,3.716732829916896e-05,2023-04
57,Bugesera,Nyamata,5,Eastern Province,5710,3.757966254482712e-05,2023-04
57,Bugesera,Nyarugenge,5,Eastern Province,5711,3.786162212920534e-05,2023-04
57,Bugesera,Rilima,5,Eastern Province,5712,3.5696321366469926e-05,2023-04
57,Bugesera,Ruhuha,5,Eastern Province,5713,3.6823099467907546e-05,2023-04
57,Bugesera,Rweru,5,Eastern Province,5714,3.308613007133921e-05,2023-04
57,Bugesera,Shyara,5,Eastern Province,5715,3.742842702491166e-05,2023-04
11,Nyarugenge,Gitega,1,Kigali City,1101,4.487348753738269e-05,2023-05
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.598774244857059e-05,2023-05
11,Nyarugenge,Kigali,1,Kigali City,1103,4.4117902571939975e-05,2023-05
11,Nyarugenge,Kimisagara,1,Kigali City,1104,4.532122444809997e-05,2023-05
11,Nyarugenge,Mageregere,1,Kigali City,1105,4.443324454210474e-05,2023-05
11,Nyarugenge,Muhima,1,Kigali City,1106,4.695575463568003e-05,2023-05
11,Nyarugenge,Nyakabanda,1,Kigali City,1107,4.274853552599633e-05,2023-05
11,Nyarugenge,Nyamirambo,1,Kigali City,1108,4.227082854606722e-05,2023-05
11,Nyarugenge,Nyarugenge,1,Kigali City,1109,4.399796858412354e-05,2023-05
11,Nyarugenge,Rwezamenyo,1,Kigali City,1110,4.205047635224768e-05,2023-05
12,Gasabo,Bumbogo,1,Kigali City,1201,4.2404726065209186e-05,2023-05
12,Gasabo,Gatsata,1,Kigali City,1202,4.8444664910386806e-05,2023-05
12,Gasabo,Gikomero,1,Kigali City,1203,4.144691126777956e-05,2023-05
12,Gasabo,Gisozi,1,Kigali City,1204,4.910098162560155e-05,2023-05
12,Gasabo,Jabana,1,Kigali City,1205,4.519744701837596e-05,2023-05
12,Gasabo,Jali,1,Kigali City,1206,4.4801347619683134e-05,2023-05
12,Gasabo,Kacyiru,1,Kigali City,1207,4.6122526944009575e-05,2023-05
12,Gasabo,Kimihurura,1,Kigali City,1208,4.274634517489868e-05,2023-05
12,Gasabo,Kimironko,1,Kigali City,1209,4.238008481423402e-05,2023-05
12,Gasabo,Kinyinya,1,Kigali City,1210,4.6061175059621847e-05,2023-05
12,Gasabo,Ndera,1,Kigali City,1211,4.3500131803010726e-05,2023-05
12,Gasabo,Nduba,1,Kigali City,1212,4.306910359286704e-05,2023-05
12,Gasabo,Remera,1,Kigali City,1213,4.2094964774435194e-05,2023-05
12,Gasabo,Rusororo,1,Kigali City,1214,4.312540847175044e-05,2023-05
12,Gasabo,Rutunga,1,Kigali City,1215,3.9157098926184876e-05,2023-05
13,Kicukiro,Gahanga,1,Kigali City,1301,4.3119037781492275e-05,2023-05
13,Kicukiro,Gatenga,1,Kigali City,1302,4.118763273052541e-05,2023-05
13,Kicukiro,Gikondo,1,Kigali City,1303,4.104131901764914e-05,2023-05
13,Kicukiro,Kagarama,1,Kigali City,1304,4.190299389330005e-05,2023-05
13,Kicukiro,Kanombe,1,Kigali City,1305,4.257906059281873e-05,2023-05
13,Kicukiro,Kicukiro,1,Kigali City,1306,4.144126690414032e-05,2023-05
13,Kicukiro,Kigarama,1,Kigali City,1307,4.1376579838563494e-05,2023-05
13,Kicukiro,Masaka,1,Kigali City,1308,4.063574357884764e-05,2023-05
13,Kicukiro,Niboye,1,Kigali City,1309,4.1724053746269204e-05,2023-05
13,Kicukiro,Nyarugunga,1,Kigali City,1310,4.182748241798823e-05,2023-05
21,Nyanza,Busasamana,2,Southern Province,2101,4.111601736330606e-05,2023-05
21,Nyanza,Busoro,2,Southern Province,2102,4.167951007567161e-05,2023-05
21,Nyanza,Cyabakamyi,2,Southern Province,2103,3.935600548043715e-05,2023-05
21,Nyanza,Kibilizi,2,Southern Province,2104,4.299276015052336e-05,2023-05
21,Nyanza,Kigoma,2,Southern Province,2105,4.159400250638653e-05,2023-05
21,Nyanza,Mukingo,2,Southern Province,2106,4.091586693876168e-05,2023-05
21,Nyanza,Muyira,2,Southern Province,2107,4.2919806261293616e-05,2023-05
21,Nyanza,Ntyazo,2,Southern Province,2108,4.3458841965605685e-05,2023-05
21,Nyanza,Nyagisozi,2,Southern Province,2109,4.0392025457815254e-05,2023-05
21,Nyanza,Rwabicuma,2,Southern Province,2110,4.017076489600719e-05,2023-05
22,Gisagara,Gikonko,2,Southern Province,2201,4.334817474960533e-05,2023-05
22,Gisagara,Gishubi,2,Southern Province,2202,4.205119958168648e-05,2023-05
22,Gisagara,Kansi,2,Southern Province,2203,4.108251111052408e-05,2023-05
22,Gisagara,Kibirizi,2,Southern Province,2204,4.105575794603609e-05,2023-05
22,Gisagara,Kigembe,2,Southern Province,2205,4.193689138719433e-05,2023-05
22,Gisagara,Mamba,2,Southern Province,2206,4.4294814429555845e-05,2023-05
22,Gisagara,Muganza,2,Southern Province,2207,4.227000227242727e-05,2023-05
22,Gisagara,Mugombwa,2,Southern Province,2208,4.0021732287193166e-05,2023-05
22,Gisagara,Mukindo,2,Southern Province,2209,4.024152616281107e-05,2023-05
22,Gisagara,Musha,2,Southern Province,2210,4.246929639377888e-05,2023-05
22,Gisagara,Ndora,2,Southern Province,2211,4.169974772073744e-05,2023-05
22,Gisagara,Nyanza,2,Southern Province,2212,4.093394424353835e-05,2023-05
22,Gisagara,Save,2,Southern Province,2213,4.03776751022952e-05,2023-05
23,Nyaruguru,Busanze,2,Southern Province,2301,4.093965169632191e-05,2023-05
23,Nyaruguru,Cyahinda,2,Southern Province,2302,3.9293626457885713e-05,2023-05
23,Nyaruguru,Kibeho,2,Southern Province,2303,3.932800324758433e-05,2023-05
23,Nyaruguru,Kivu,2,Southern Province,2304,3.938061925404654e-05,2023-05
23,Nyaruguru,Mata,2,Southern Province,2305,3.910255349616853e-05,2023-05
23,Nyaruguru,Muganza,2,Southern Province,2306,3.9671478316317035e-05,2023-05
23,Nyaruguru,Munini,2,Southern Province,2307,3.987613762810256e-05,2023-05
23,Nyaruguru,Ngera,2,Southern Province,2308,4.0176689902712205e-05,2023-05
23,Nyaruguru,Ngoma,2,Southern Province,2309,4.12995677453593e-05,2023-05
23,Nyaruguru,Nyabimata,2,Southern Province,2310,4.086551207846604e-05,2023-05
23,Nyaruguru,Nyagisozi,2,Southern Province,2311,3.944459655998293e-05,2023-05
23,Nyaruguru,Ruheru,2,Southern Province,2312,4.099886915846642e-05,2023-05
23,Nyaruguru,Ruramba,2,Southern Province,2313,3.826813602595155e-05,2023-05
23,Nyaruguru,Rusenge,2,Southern Province,2314,4.189082540973846e-05,2023-05
