Dist_ID,District,Name,Prov_ID,Province,Sect_ID,NO2_mean,year,month,date,CO_mean,SO2_mean,O3_mean,AER_mean,CH4_mean,poor_percent,avg_deprivation_intensity,poverty_index
11,Nyarugenge,Gitega,1,Kigali City,1101,4.107591146600392e-05,2020,1,2020-01,0.0389103189355919,-4.5537846860327e-05,0.1110557955156973,-1.2523673352473992,,0.025,0.394,0.01
11,Nyarugenge,Gitega,1,Kigali City,1101,3.913696984802127e-05,2020,2,2020-02,0.034758398434502,-6.027023992738885e-07,0.1134043447866585,-1.3774234205248392,,0.157,0.41,0.065
11,Nyarugenge,Gitega,1,Kigali City,1101,3.77697060092245e-05,2020,3,2020-03,0.0355647759713986,1.0195812517858916e-05,0.1167271507593962,-1.5247109553526714,,0.143,0.411,0.059
11,Nyarugenge,Gitega,1,Kigali City,1101,3.7723142899766975e-05,2020,4,2020-04,0.0311617245623138,0.0003465082661037,0.1164573394664408,-1.3927313663441594,,0.039,0.398,0.015
11,Nyarugenge,Gitega,1,Kigali City,1101,4.269439792362508e-05,2020,5,2020-05,0.0275985127040932,4.715641862373256e-05,0.1148087655450538,-1.5357922269773867,,0.25,0.426,0.107
11,Nyarugenge,Gitega,1,Kigali City,1101,5.309235909843903e-05,2020,6,2020-06,0.032544378417958,0.0001285469999076,0.1171831989639368,-1.3436938110339929,,0.019,0.387,0.007
11,Nyarugenge,Gitega,1,Kigali City,1101,5.313931320445237e-05,2020,7,2020-07,0.0369754292647523,0.0005380404237081,0.1183201124248462,-1.5560088931894995,,0.027,0.396,0.01
11,Nyarugenge,Gitega,1,Kigali City,1101,5.689730188431892e-05,2020,8,2020-08,0.0404383890467404,-0.0001174879724194,0.1198998132369403,-1.4244661056227912,,0.063,0.426,0.027
11,Nyarugenge,Gitega,1,Kigali City,1101,4.88223740366213e-05,2020,9,2020-09,0.0386933342367541,-3.666296872604771e-05,0.1208116974230611,-1.3115383608738238,,0.024,0.386,0.009
11,Nyarugenge,Gitega,1,Kigali City,1101,4.5922662359968656e-05,2020,10,2020-10,0.0339675404513916,-3.369206191927581e-05,0.1232676212381945,-1.2007464200408102,,0.011,0.374,0.004
11,Nyarugenge,Gitega,1,Kigali City,1101,4.544101758310053e-05,2020,11,2020-11,0.0322899145455824,0.0001893802329199,0.1187726884014717,-1.5969552481062066,,0.143,0.421,0.06
11,Nyarugenge,Gitega,1,Kigali City,1101,4.531632663038795e-05,2020,12,2020-12,0.0329023688387142,-5.452260614397578e-05,0.1156930034233492,-1.4229688541034229,,0.048,0.409,0.02
11,Nyarugenge,Gitega,1,Kigali City,1101,4.007690921986944e-05,2021,1,2021-01,0.0369011990897997,-0.0001732771488199,0.1124696183076643,-1.4495773712558355,,0.365,0.428,0.156
11,Nyarugenge,Gitega,1,Kigali City,1101,4.325566582439237e-05,2021,2,2021-02,0.0469743002794821,-3.634784678957253e-05,0.1174891320119067,-1.1936481071788108,,0.05,0.406,0.02
11,Nyarugenge,Gitega,1,Kigali City,1101,4.215776970851935e-05,2021,3,2021-03,0.0333812972233453,-4.9032828805010354e-05,0.1192499638036976,-1.4163026696598249,,0.156,0.416,0.065
11,Nyarugenge,Gitega,1,Kigali City,1101,3.956778841881896e-05,2021,4,2021-04,0.0265784449677368,-2.1568589979976797e-05,0.1192608649884515,-1.5942064772143234,,0.22,0.419,0.092
11,Nyarugenge,Gitega,1,Kigali City,1101,4.312581057283488e-05,2021,5,2021-05,0.0285958762536913,0.000277255913199,0.1161515736021757,-1.728607301003846,,0.016,0.385,0.006
11,Nyarugenge,Gitega,1,Kigali City,1101,6.0036279092389776e-05,2021,6,2021-06,0.0325812952587138,0.0001788315622731,0.1178227832886875,-1.5502866233163726,,0.017,0.378,0.007
11,Nyarugenge,Gitega,1,Kigali City,1101,6.275522298731223e-05,2021,7,2021-07,0.0396702615325045,2.3934791857068863e-05,0.1178266152384603,-0.4416723414975801,1863.011942038628,0.022,0.395,0.009
11,Nyarugenge,Gitega,1,Kigali City,1101,6.181920210073686e-05,2021,8,2021-08,0.0405217708298367,7.517734638491598e-05,0.1184440786244662,-0.5815184499060992,,0.05,0.404,0.02
11,Nyarugenge,Gitega,1,Kigali City,1101,5.598871307877591e-05,2021,9,2021-09,0.0370573665291296,-7.6594531127089e-05,0.1194518763126347,-0.9732520856778862,,0.133,0.429,0.057
11,Nyarugenge,Gitega,1,Kigali City,1101,5.86237304682963e-05,2021,10,2021-10,0.0331781699661601,0.000168397956039,0.1194765078876857,-0.7176627921295659,,0.208,0.425,0.088
11,Nyarugenge,Gitega,1,Kigali City,1101,5.808445044778378e-05,2021,11,2021-11,0.0337760995823654,0.0001583761256132,0.1175128004497609,-0.7389223249158243,,0.025,0.404,0.01
11,Nyarugenge,Gitega,1,Kigali City,1101,4.837929892928233e-05,2021,12,2021-12,0.0323852953656972,-0.0001177808793959,0.1129428799087216,-0.8729452137980113,,0.167,0.438,0.073
11,Nyarugenge,Gitega,1,Kigali City,1101,4.821539783774635e-05,2022,1,2022-01,0.0395334138692572,7.272362816582039e-05,0.1122890696256985,-0.7111585879603635,,0.336,0.427,0.143
11,Nyarugenge,Gitega,1,Kigali City,1101,4.597182418411727e-05,2022,2,2022-02,0.0460602883438603,0.0001571884422765,0.1143152402683282,-0.700887711166275,,0.125,0.427,0.053
11,Nyarugenge,Gitega,1,Kigali City,1101,4.68364326350165e-05,2022,3,2022-03,0.0316361004782768,-1.5690660585996057e-05,0.1131262290269102,-0.4747661724721735,,0.054,0.414,0.022
11,Nyarugenge,Gitega,1,Kigali City,1101,4.665874660666157e-05,2022,4,2022-04,0.0255853237951672,7.615255476425438e-05,0.1143433135705201,-0.7147347760785256,,0.023,0.402,0.009
11,Nyarugenge,Gitega,1,Kigali City,1101,5.063902690383367e-05,2022,5,2022-05,0.0286733606319594,0.0002330494951473,0.1172014933985776,-0.6494859933541897,,0.03,0.4,0.012
11,Nyarugenge,Gitega,1,Kigali City,1101,6.211307885500637e-05,2022,6,2022-06,0.0296933824245196,7.826620413604113e-05,0.1199301303050186,-0.4927399808238767,,0.064,0.409,0.026
11,Nyarugenge,Gitega,1,Kigali City,1101,6.690038473380395e-05,2022,7,2022-07,0.0354586271578821,-7.822811659491134e-05,0.1218931061698487,-0.3141076329940336,1878.2089645080184,0.014,0.397,0.005
11,Nyarugenge,Gitega,1,Kigali City,1101,5.9419780226913535e-05,2022,8,2022-08,0.0401622727920963,0.0001658965085783,0.1239437867713001,-0.6590631732858901,,0.048,0.407,0.019
11,Nyarugenge,Gitega,1,Kigali City,1101,5.245034975561125e-05,2022,9,2022-09,0.0356894266765199,3.785177596010357e-06,0.1258557873808774,-0.596613500281677,,0.113,0.415,0.047
11,Nyarugenge,Gitega,1,Kigali City,1101,6.090148715843962e-05,2022,10,2022-10,0.0358878118735793,-5.258384007545662e-05,0.1274729351304364,-0.6138508720821642,,0.015,0.378,0.006
11,Nyarugenge,Gitega,1,Kigali City,1101,4.740233617483927e-05,2022,11,2022-11,0.0358903618828774,2.620581384114366e-05,0.1242598586792617,-0.8885893800053676,,0.018,0.384,0.007
11,Nyarugenge,Gitega,1,Kigali City,1101,4.472777770209538e-05,2022,12,2022-12,0.031262020412268,0.000208437450961,0.1216030036464948,-0.7482369880079189,,0.225,0.42,0.095
11,Nyarugenge,Gitega,1,Kigali City,1101,4.493222003488874e-05,2023,1,2023-01,0.033110394437284,-4.392027680045214e-05,0.1183688359139611,-0.6635266721241245,,0.454,0.454,0.206
11,Nyarugenge,Gitega,1,Kigali City,1101,3.741061932802189e-05,2023,2,2023-02,0.0387972290555033,8.030921201329321e-05,0.1185141055729007,-0.3711280563679207,,0.404,0.423,0.171
11,Nyarugenge,Gitega,1,Kigali City,1101,4.283226875534451e-05,2023,3,2023-03,0.0346203473180419,-0.0002094363412049,0.12203278908879,-0.7813212055019105,,0.502,0.467,0.234
11,Nyarugenge,Gitega,1,Kigali City,1101,3.951986178636052e-05,2023,4,2023-04,0.0255334519024393,-8.565284472343295e-05,0.1214270497250502,-0.8097144815486805,,0.412,0.432,0.178
11,Nyarugenge,Gitega,1,Kigali City,1101,4.432857645738183e-05,2023,5,2023-05,0.026966877398037,-0.0001093275011001,0.1198514792162277,-0.5522085917960499,,0.328,0.422,0.139
11,Nyarugenge,Gitega,1,Kigali City,1101,5.695848590821075e-05,2023,6,2023-06,0.0296711275446996,-1.850826988194814e-05,0.1184338757588375,-0.5998670859357123,,0.45,0.448,0.201
11,Nyarugenge,Gitega,1,Kigali City,1101,6.076297161055078e-05,2023,7,2023-07,0.0311789413185848,-2.3267168532052652e-05,0.1183065147898058,-0.2967585872371148,,0.512,0.463,0.237
11,Nyarugenge,Gitega,1,Kigali City,1101,5.341704728787382e-05,2023,8,2023-08,0.037270680384214,7.124129365112974e-06,0.1218975979172019,-0.5476369833008078,,0.403,0.428,0.173
11,Nyarugenge,Gitega,1,Kigali City,1101,5.193002382968038e-05,2023,9,2023-09,0.0368782960180592,6.0541828060579126e-05,0.1210755718425624,-0.7692285783780757,,0.379,0.415,0.157
11,Nyarugenge,Gitega,1,Kigali City,1101,4.720257390207328e-05,2023,10,2023-10,0.0293135011709174,7.211242982202962e-05,0.1188418157971503,-0.5267580420018453,,0.459,0.433,0.199
11,Nyarugenge,Gitega,1,Kigali City,1101,4.105733920847871e-05,2023,11,2023-11,0.0303246337451536,-2.5643262733772545e-05,0.1132587190905865,-0.81549102136783,,0.588,0.458,0.269
11,Nyarugenge,Gitega,1,Kigali City,1101,4.3882317936893634e-05,2023,12,2023-12,0.0353666166489563,1.8337438812688867e-05,0.1119018280216263,-0.8871065160981938,,0.367,0.411,0.151
11,Nyarugenge,Gitega,1,Kigali City,1101,4.461912528000942e-05,2024,1,2024-01,0.0489291007914501,-2.5714787199959475e-06,0.1091407656238904,-0.7372779005987539,,0.413,0.422,0.174
11,Nyarugenge,Gitega,1,Kigali City,1101,4.509716835135963e-05,2024,2,2024-02,0.0384862979105005,-0.0001343412460405,0.1100350224796432,-0.6450216144389704,,0.429,0.416,0.179
11,Nyarugenge,Gitega,1,Kigali City,1101,4.260059413343834e-05,2024,3,2024-03,0.0320345769323042,-1.3261525967027924e-05,0.1123736510339621,-0.659319113876331,,0.49,0.452,0.221
11,Nyarugenge,Gitega,1,Kigali City,1101,4.393585469411621e-05,2024,4,2024-04,0.0255181326004703,0.0001610293823753,0.1139899779887929,-0.8036855597648399,,0.488,0.439,0.214
11,Nyarugenge,Gitega,1,Kigali City,1101,4.494802164303223e-05,2024,5,2024-05,0.0290436698920206,4.325852869161968e-05,0.1171229315314282,-0.6468507136116565,,0.373,0.421,0.157
11,Nyarugenge,Gitega,1,Kigali City,1101,5.962486422769891e-05,2024,6,2024-06,0.034836797103512,6.612792290984125e-05,0.121677180769027,-0.4305295955562936,1909.1387939451347,0.449,0.428,0.192
11,Nyarugenge,Gitega,1,Kigali City,1101,6.096683442769737e-05,2024,7,2024-07,0.0397049075628982,2.6526395510269195e-05,0.122396983799531,-0.3859415142328184,,0.478,0.438,0.21
11,Nyarugenge,Gitega,1,Kigali City,1101,5.615951377967019e-05,2024,8,2024-08,0.0435526407001403,9.422571314945578e-05,0.1232680835004626,-0.4290756488300989,,0.466,0.443,0.206
11,Nyarugenge,Gitega,1,Kigali City,1101,5.156856218022068e-05,2024,9,2024-09,0.0394181813666221,0.0002892857602745,0.1266022738375831,-0.6772958648207913,,0.509,0.423,0.215
11,Nyarugenge,Gitega,1,Kigali City,1101,4.606979285976566e-05,2024,10,2024-10,0.0392007340691154,8.719962162563823e-05,0.1243867361178434,-0.8362468438927094,,0.362,0.425,0.154
11,Nyarugenge,Gitega,1,Kigali City,1101,4.23268130561062e-05,2024,11,2024-11,0.0349372636102709,-9.577591679274182e-07,0.1217717985210208,-0.8213631846010266,,0.414,0.422,0.175
11,Nyarugenge,Gitega,1,Kigali City,1101,4.5690077280177874e-05,2024,12,2024-12,0.034432928613102,9.997681149683962e-05,0.1187446664100967,-0.7785832507179749,,0.345,0.41,0.142
11,Nyarugenge,Gitega,1,Kigali City,1101,4.10717224250392e-05,2025,1,2025-01,0.0366465389611422,-2.371222286850164e-05,0.1175859397757832,-0.6772731032314165,,0.304,0.421,0.128
11,Nyarugenge,Kanyinya,1,Kigali City,1102,3.711525012815817e-05,2020,1,2020-01,0.0372276970018352,8.026703144510183e-05,0.1110903860439082,-1.2878834350928086,,0.383,0.408,0.156
11,Nyarugenge,Kanyinya,1,Kigali City,1102,3.608467250799519e-05,2020,2,2020-02,0.0341438124516224,-2.4194909626761097e-05,0.1134111441958185,-1.6026810691215492,,0.285,0.415,0.118
11,Nyarugenge,Kanyinya,1,Kigali City,1102,3.690362363452631e-05,2020,3,2020-03,0.0353719830677285,6.259701172522344e-05,0.1167454645674723,-1.6027673956634343,,0.406,0.404,0.164
11,Nyarugenge,Kanyinya,1,Kigali City,1102,3.755250085500847e-05,2020,4,2020-04,0.0305966169378195,0.000343757556099,0.1168266263814719,-1.4522714522155504,,0.333,0.414,0.138
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.17911194776221e-05,2020,5,2020-05,0.02767004673571,1.0853616445931906e-05,0.1147271157950658,-1.628491067120892,,0.411,0.41,0.169
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.149858738281717e-05,2020,6,2020-06,0.0320148246413182,0.0001271272074377,0.1170639175894304,-1.513028640637163,,0.365,0.391,0.143
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.0561489310038016e-05,2020,7,2020-07,0.0367701824584473,0.0004899219369866,0.1181146251387533,-1.654677972743135,,0.455,0.41,0.187
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.443140390465406e-05,2020,8,2020-08,0.0408400070720417,0.0002086914127811,0.1199274797481466,-1.5532656006012182,,0.333,0.391,0.13
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.682763581035243e-05,2020,9,2020-09,0.0381729184354192,-8.570783062651424e-05,0.1209127106794199,-1.4446961063058132,,0.43,0.422,0.181
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.6532216104974086e-05,2020,10,2020-10,0.0343696090735963,-6.360709459245353e-05,0.1231809343488612,-1.0400427243263222,,0.35,0.412,0.144
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.354589637006658e-05,2020,11,2020-11,0.0319704250029768,1.5275846651126203e-05,0.1188450702340716,-1.6148161319401255,,0.433,0.432,0.187
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.371613253067466e-05,2020,12,2020-12,0.032786790700189,-1.6986988822073874e-05,0.1156727206217747,-1.4906831072841202,,0.364,0.411,0.149
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.1121612324244506e-05,2021,1,2021-01,0.0358991660214457,-5.612484645845666e-05,0.1125259940701954,-1.2436464296063516,,0.292,0.428,0.125
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.094518254379176e-05,2021,2,2021-02,0.0451218232174936,-7.383559763287221e-05,0.1174245937056403,-1.3995982378526557,,0.312,0.415,0.129
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.177874910365299e-05,2021,3,2021-03,0.0338042206231291,2.8947358678269407e-05,0.1194595962110701,-1.5608830664581668,,0.319,0.403,0.129
11,Nyarugenge,Kanyinya,1,Kigali City,1102,3.985644531774891e-05,2021,4,2021-04,0.0262189520160228,3.36224091593262e-05,0.1194930610604208,-1.7138206058165,,0.382,0.427,0.163
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.331293529149667e-05,2021,5,2021-05,0.0285628860517023,5.601501916961245e-05,0.1160824101094906,-1.818140991292437,,0.325,0.415,0.135
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.2764641144386895e-05,2021,6,2021-06,0.032525114041955,-6.387789768394378e-05,0.1179195735308785,-1.717053685071993,,0.292,0.416,0.122
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.83251722719186e-05,2021,7,2021-07,0.0384536052026703,0.0001722293551145,0.1178536708416622,-0.5885912590225207,,0.358,0.431,0.154
11,Nyarugenge,Kanyinya,1,Kigali City,1102,6.065448970450112e-05,2021,8,2021-08,0.0397466409633728,2.819874750783949e-05,0.1182651463216781,-0.6666353359258863,,0.101,0.401,0.04
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.3547390294168215e-05,2021,9,2021-09,0.0371990834511341,1.0545714234377963e-05,0.1196892255527053,-1.0514822959505434,,0.391,0.422,0.165
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.647948030461838e-05,2021,10,2021-10,0.0326772371463555,4.857897866823558e-05,0.1194865728585046,-0.8864266936098559,,0.392,0.434,0.17
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.593970416316273e-05,2021,11,2021-11,0.0338556674133863,-8.150190631488976e-05,0.1174512573767588,-0.722196638811033,,0.42,0.425,0.179
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.787855375412078e-05,2021,12,2021-12,0.0325854047855494,0.0001891911725262,0.1128194499637451,-0.9190491445294084,,0.338,0.413,0.14
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.594527882173496e-05,2022,1,2022-01,0.0398934346733472,3.791255579502518e-06,0.1121717418336211,-0.7927212596740304,,0.173,0.429,0.074
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.533087793810197e-05,2022,2,2022-02,0.0460344855468282,8.749531729781458e-05,0.1141937527012852,-0.7553382149774315,,0.48,0.445,0.213
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.948603000268948e-05,2022,3,2022-03,0.0308956330274901,-2.2962020019032816e-05,0.113091826307788,-0.6025392363803873,,0.317,0.41,0.13
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.75957949831975e-05,2022,4,2022-04,0.0254295948322459,0.000132668654333,0.1145323659339517,-0.7578748351358047,,0.19,0.407,0.077
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.9994237790122793e-05,2022,5,2022-05,0.0284948011509719,5.3652048866271415e-05,0.1173518960788341,-0.7692994588755654,,0.472,0.435,0.205
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.713353869577868e-05,2022,6,2022-06,0.0290370721056547,-7.058745569684141e-05,0.1201333325149499,-0.6742049475627383,,0.462,0.44,0.203
11,Nyarugenge,Kanyinya,1,Kigali City,1102,6.08798874922793e-05,2022,7,2022-07,0.0352970189699553,-3.817076705737302e-05,0.121723730176757,-0.4333155498637667,,0.395,0.426,0.168
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.7365805997010674e-05,2022,8,2022-08,0.0395663963580976,-4.4405858705885945e-05,0.1242457442353701,-0.713593568830621,,0.323,0.417,0.135
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.077075668367999e-05,2022,9,2022-09,0.0348136080188472,-4.024850886411691e-06,0.1258341851623161,-0.7181879437324206,,0.407,0.435,0.177
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.849089689060024e-05,2022,10,2022-10,0.0348584515113473,-6.154955421654301e-06,0.1272739845735713,-0.766712115910961,,0.435,0.432,0.188
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.6325650684216056e-05,2022,11,2022-11,0.0353681502607445,2.2628803646735145e-05,0.1242338791101998,-0.9054149011120546,,0.288,0.39,0.112
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.531486634737459e-05,2022,12,2022-12,0.0303722311990585,3.965291004864904e-05,0.1214592870103706,-0.7128151103642547,,0.47,0.433,0.204
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.267508984871764e-05,2023,1,2023-01,0.032462009545559,-0.0001497734287497,0.1179611333524627,-0.7945530845778869,,0.31,0.404,0.125
11,Nyarugenge,Kanyinya,1,Kigali City,1102,3.622927346164587e-05,2023,2,2023-02,0.0377504856892659,-1.810763061994937e-05,0.1183541644035932,-0.4814750395507715,,0.439,0.437,0.192
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.189705241341176e-05,2023,3,2023-03,0.0352474054582353,-8.751646375755048e-05,0.1219727003183327,-0.8953858292033603,,0.428,0.421,0.18
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.0090804348122406e-05,2023,4,2023-04,0.0248354248613948,5.076990244621287e-05,0.1212058365220778,-0.8742477587483212,,0.528,0.449,0.237
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.585167533544794e-05,2023,5,2023-05,0.0260886327409522,-9.664394226530504e-05,0.1195084312574445,-0.6647758305133843,,0.375,0.432,0.162
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.284082477891153e-05,2023,6,2023-06,0.0295237239270238,-1.0224669870077933e-05,0.1183060231606979,-0.7288253654856053,,0.418,0.428,0.179
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.6517152888683824e-05,2023,7,2023-07,0.0313434379105181,-1.638914742911042e-05,0.1185643275823065,-0.402147920267888,,0.331,0.427,0.141
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.601492816309369e-05,2023,8,2023-08,0.0375394923620037,2.2126548681385395e-05,0.1217327989723386,-0.5694757525340403,,0.243,0.411,0.1
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.730068067019023e-05,2023,9,2023-09,0.0374555421999157,0.0001196959713963,0.1204582301273787,-0.745422661706458,,0.38,0.419,0.159
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.4429646926209154e-05,2023,10,2023-10,0.0285884652617001,0.0001247210221644,0.1187687564088337,-0.6692030970682639,,0.445,0.45,0.2
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.077037566479224e-05,2023,11,2023-11,0.0292627882263014,-2.893516161446605e-05,0.1135129678328761,-0.8874394300770931,,0.359,0.427,0.154
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.345016369055648e-05,2023,12,2023-12,0.0340589525307667,7.131681562234312e-05,0.1118431481429935,-0.8992707646793161,,0.434,0.447,0.194
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.372286940843549e-05,2024,1,2024-01,0.0478555181165146,5.135917608398969e-05,0.1092551071034168,-0.8198248131424619,,0.322,0.407,0.131
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.148018199396313e-05,2024,2,2024-02,0.0367159149429536,1.6089905042441982e-05,0.1099464617761319,-0.7020006068799661,,0.456,0.446,0.203
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.2554625675771074e-05,2024,3,2024-03,0.032578543400378,-5.194290589161376e-05,0.1125895849371164,-0.8320109848750173,,0.297,0.427,0.127
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.0446595369795096e-05,2024,4,2024-04,0.025951172410263,0.0001243299626788,0.1140472976444997,-0.8613065957248897,,0.252,0.397,0.1
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.756025515428998e-05,2024,5,2024-05,0.02935705946193,-3.237793644778408e-05,0.1170717224452805,-0.8109245456948072,,0.3,0.4,0.12
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.790855007128909e-05,2024,6,2024-06,0.034388967037152,5.657901015397348e-05,0.1218518960641416,-0.5709732625499437,1909.1387950360995,0.329,0.398,0.131
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.724173152180173e-05,2024,7,2024-07,0.0404618261073044,-6.89742427520706e-05,0.1226360215450036,-0.5260108492549249,,0.266,0.399,0.106
11,Nyarugenge,Kanyinya,1,Kigali City,1102,5.388346855568553e-05,2024,8,2024-08,0.0433658048971847,2.1345092479137835e-05,0.1231534121147969,-0.6711558269854018,,0.258,0.4,0.103
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.9330166960838937e-05,2024,9,2024-09,0.0405229565913498,5.321012008115853e-05,0.1266174932445217,-0.7341378856648592,,0.289,0.399,0.115
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.509588568767586e-05,2024,10,2024-10,0.0390010375526371,0.0001248000026762,0.124388029768575,-0.9089105497181342,,0.423,0.42,0.178
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.2368003314867225e-05,2024,11,2024-11,0.0343726837838834,2.915113538905151e-05,0.1216505416581261,-0.9960862724223212,,0.095,0.407,0.039
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.332647467081695e-05,2024,12,2024-12,0.0341032850211243,6.959303778497302e-05,0.1185755183878431,-0.8107541105376649,,0.345,0.422,0.145
11,Nyarugenge,Kanyinya,1,Kigali City,1102,4.066813864589863e-05,2025,1,2025-01,0.0367158043702441,-4.034692192997664e-05,0.1178169519792777,-0.7300599409419986,,0.385,0.415,0.16
11,Nyarugenge,Kigali,1,Kigali City,1103,3.946242081726296e-05,2020,1,2020-01,0.039023847523538,-3.270990700037466e-05,0.111038419112539,-1.295374000567961,,0.326,0.398,0.13
11,Nyarugenge,Kigali,1,Kigali City,1103,3.791865601964608e-05,2020,2,2020-02,0.0354844042799173,2.103128306625957e-05,0.1135809559556931,-1.47386640873213,,0.214,0.412,0.088
11,Nyarugenge,Kigali,1,Kigali City,1103,3.66029191981449e-05,2020,3,2020-03,0.0352158284017527,2.5190477262190124e-05,0.1166138212239878,-1.5911859119887282,,0.212,0.409,0.087
11,Nyarugenge,Kigali,1,Kigali City,1103,3.7049538099763793e-05,2020,4,2020-04,0.0309066710536104,0.0003011940864292,0.1167492579503208,-1.496205597881707,,0.243,0.401,0.097
11,Nyarugenge,Kigali,1,Kigali City,1103,4.233951889306704e-05,2020,5,2020-05,0.0273831776732396,7.657009344381126e-05,0.1146604132736856,-1.5791365614212562,,0.252,0.398,0.1
11,Nyarugenge,Kigali,1,Kigali City,1103,4.974859868769477e-05,2020,6,2020-06,0.0320943774948083,4.9169174404834605e-05,0.1171662370282464,-1.5291676578942257,,0.28,0.401,0.112
11,Nyarugenge,Kigali,1,Kigali City,1103,5.040898781064263e-05,2020,7,2020-07,0.0368810081881922,0.0004444287796852,0.1182045606157888,-1.6159022992041563,,0.391,0.43,0.168
11,Nyarugenge,Kigali,1,Kigali City,1103,5.337107861063246e-05,2020,8,2020-08,0.0404791941822634,4.702417291710653e-05,0.1198625486377711,-1.4392998586833283,,0.263,0.417,0.11
11,Nyarugenge,Kigali,1,Kigali City,1103,4.765761596851488e-05,2020,9,2020-09,0.0388333442157196,-5.574579486229857e-05,0.1210498031616452,-1.507070303996045,,0.294,0.403,0.119
11,Nyarugenge,Kigali,1,Kigali City,1103,4.484982659454436e-05,2020,10,2020-10,0.0354383830549311,0.0005158716072538,0.1231866082621703,-1.1912143814297778,,0.36,0.428,0.154
11,Nyarugenge,Kigali,1,Kigali City,1103,4.232924417015757e-05,2020,11,2020-11,0.0321386904562061,0.0001021263423034,0.1185632504876693,-1.727754244995653,,0.309,0.412,0.127
11,Nyarugenge,Kigali,1,Kigali City,1103,4.4504970739501e-05,2020,12,2020-12,0.0335642609565897,-3.676260230977959e-06,0.1151054717328281,-1.495344326730595,,0.261,0.424,0.111
11,Nyarugenge,Kigali,1,Kigali City,1103,3.765807664757959e-05,2021,1,2021-01,0.036536030428189,-0.0001332045857101,0.1123202230753515,-1.3787427581828469,,0.257,0.408,0.105
11,Nyarugenge,Kigali,1,Kigali City,1103,4.083935288147784e-05,2021,2,2021-02,0.0457913748594755,6.701894527399803e-05,0.1175021339871857,-1.2725714824870162,,0.154,0.427,0.066
11,Nyarugenge,Kigali,1,Kigali City,1103,3.90681918959516e-05,2021,3,2021-03,0.0332628186540905,-1.6531652609422403e-05,0.1190313812432972,-1.4503355698971805,,0.268,0.431,0.115
11,Nyarugenge,Kigali,1,Kigali City,1103,3.8127009831116914e-05,2021,4,2021-04,0.0263954941610973,3.053964431251776e-05,0.1189615265437227,-1.6849331114768902,,0.314,0.413,0.13
11,Nyarugenge,Kigali,1,Kigali City,1103,4.279117368089788e-05,2021,5,2021-05,0.0286127049139505,0.0002515127190812,0.1162222488101754,-1.802880949032326,,0.301,0.404,0.121
